"Cause Name","total_attention_score","weighted_nhits","weighted_attention_score_impact_factor","weighted_n","nhit","measure_id","measure_name","location_id","location_name","sex_id","sex_name","age_id","age_name","cause_id","metric_id","metric_name","year","DALY","upper","lower"
"Chlamydial infection",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",94215,"Organization of Islamic Cooperation",3,"Both",22,"All ages",395,1,"Number",2021,39299.3646287112,55801.6638222798,27716.9652284197
"Chlamydial infection",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",103,"Latin America and Caribbean",3,"Both",22,"All ages",395,1,"Number",2021,15306.571361363,20945.6051093627,11394.6162268336
"Chlamydial infection",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",31,"Central Europe, Eastern Europe, and Central Asia",3,"Both",22,"All ages",395,1,"Number",2021,7594.95401728991,10507.138851929,5567.97736622956
"Chlamydial infection",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",44534,"Commonwealth",3,"Both",22,"All ages",395,1,"Number",2021,66735.4081833818,89770.5482451579,48278.6420670359
"Chlamydial infection",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",44586,"G20",3,"Both",22,"All ages",395,1,"Number",2021,96536.4453696436,133668.719344749,67194.2630656943
"Chlamydial infection",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",166,"Sub-Saharan Africa",3,"Both",22,"All ages",395,1,"Number",2021,33524.7574982813,47841.4323188146,23786.348677606
"Chlamydial infection",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",94216,"Association of Southeast Asian Nations",3,"Both",22,"All ages",395,1,"Number",2021,14152.5451811893,21382.8872051339,9174.82815284131
"Chlamydial infection",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",44587,"African Union",3,"Both",22,"All ages",395,1,"Number",2021,37265.845895889,52661.2649707823,26250.8210877251
"Chlamydial infection",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",95471,"Health System Grouping Levels",3,"Both",22,"All ages",395,1,"Number",2021,163493.636780479,226987.587413785,116405.911867232
"Chlamydial infection",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",64,"High-income",3,"Both",22,"All ages",395,1,"Number",2021,10062.8575084282,14554.6192578229,6927.82986902656
"Chlamydial infection",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",4,"Southeast Asia, East Asia, and Oceania",3,"Both",22,"All ages",395,1,"Number",2021,41644.398057041,63328.6048340108,27432.525975394
"Chlamydial infection",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",44642,"Nordic Region",3,"Both",22,"All ages",395,1,"Number",2021,170.706732505547,230.121905775846,123.471381335966
"Chlamydial infection",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",44590,"Four World Regions",3,"Both",22,"All ages",395,1,"Number",2021,163422.332837871,226882.195573665,116350.305522121
"Chlamydial infection",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",44591,"World Bank Income Levels",3,"Both",22,"All ages",395,1,"Number",2021,163493.467228969,226987.342103884,116405.790840223
"Chlamydial infection",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",94217,"Gulf Cooperation Council",3,"Both",22,"All ages",395,1,"Number",2021,1178.21587328193,1826.75767789523,734.116651723054
"Chlamydial infection",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",158,"South Asia",3,"Both",22,"All ages",395,1,"Number",2021,46121.205032988,60717.9633266008,33251.6534982459
"Chlamydial infection",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",94366,"Sahel Region",3,"Both",22,"All ages",395,1,"Number",2021,9043.77926093894,12735.044927637,6386.46652031739
"Chlamydial infection",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",478,"World Bank Regions",3,"Both",22,"All ages",395,1,"Number",2021,163465.4630201,226948.629997012,116387.141162664
"Chlamydial infection",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",44635,"High SDI",3,"Both",22,"All ages",395,1,"Number",2021,11847.4346209092,16967.5412979202,8014.81266529855
"Chlamydial infection",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",44636,"Low-middle SDI",3,"Both",22,"All ages",395,1,"Number",2021,46965.7901568093,63172.2737119935,33928.2422514942
"Chlamydial infection",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",44584,"OECD Countries",3,"Both",22,"All ages",395,1,"Number",2021,15895.4663681139,22436.4729192437,11209.2378775316
"Chlamydial infection",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",44634,"High-middle SDI",3,"Both",22,"All ages",395,1,"Number",2021,22184.8203398984,32517.672619887,15090.9920221625
"Chlamydial infection",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",44637,"Low SDI",3,"Both",22,"All ages",395,1,"Number",2021,30852.5132703085,44015.8620833866,22209.0560365936
"Chlamydial infection",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",479,"WHO region",3,"Both",22,"All ages",395,1,"Number",2021,162993.808586718,226243.369047332,116078.784864617
"Chlamydial infection",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",137,"North Africa and Middle East",3,"Both",22,"All ages",395,1,"Number",2021,9361.93943746865,13956.763071728,6039.49995535366
"Chlamydial infection",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",4743,"European Union",3,"Both",22,"All ages",395,1,"Number",2021,3191.64695212036,4603.68685314282,2232.81630086912
"Chlamydial infection",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",4745,NA,3,"Both",22,"All ages",395,1,"Number",2021,7622.03222743077,11443.2850855122,5093.58535742894
"Chlamydial infection",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",44639,"Middle SDI",3,"Both",22,"All ages",395,1,"Number",2021,51643.0783925535,73387.0712100972,36088.2263121289
"Chronic hepatitis B including cirrhosis",77,178.56511627907,310.355581395349,32.0651162790698,203,2,"DALYs (Disability-Adjusted Life Years)",137,"North Africa and Middle East",3,"Both",22,"All ages",522,1,"Number",2021,874703.220412662,1138728.6584253,657842.291893169
"Chronic hepatitis B including cirrhosis",77,178.56511627907,310.355581395349,32.0651162790698,203,2,"DALYs (Disability-Adjusted Life Years)",31,"Central Europe, Eastern Europe, and Central Asia",3,"Both",22,"All ages",522,1,"Number",2021,568873.361619286,706343.903872473,443157.250618539
"Chronic hepatitis B including cirrhosis",77,178.56511627907,310.355581395349,32.0651162790698,203,2,"DALYs (Disability-Adjusted Life Years)",94216,"Association of Southeast Asian Nations",3,"Both",22,"All ages",522,1,"Number",2021,1924787.77994351,2300470.47528805,1550755.28316314
"Chronic hepatitis B including cirrhosis",77,178.56511627907,310.355581395349,32.0651162790698,203,2,"DALYs (Disability-Adjusted Life Years)",44534,"Commonwealth",3,"Both",22,"All ages",522,1,"Number",2021,4927001.98980781,5778285.92560727,4074639.81232533
"Chronic hepatitis B including cirrhosis",77,178.56511627907,310.355581395349,32.0651162790698,203,2,"DALYs (Disability-Adjusted Life Years)",103,"Latin America and Caribbean",3,"Both",22,"All ages",522,1,"Number",2021,397381.098075025,465238.600189957,328746.639870271
"Chronic hepatitis B including cirrhosis",77,178.56511627907,310.355581395349,32.0651162790698,203,2,"DALYs (Disability-Adjusted Life Years)",44586,"G20",3,"Both",22,"All ages",522,1,"Number",2021,8192716.69356287,9594682.12341899,6717270.67088092
"Chronic hepatitis B including cirrhosis",77,178.56511627907,310.355581395349,32.0651162790698,203,2,"DALYs (Disability-Adjusted Life Years)",64,"High-income",3,"Both",22,"All ages",522,1,"Number",2021,446621.404633684,543861.312112341,355453.097569864
"Chronic hepatitis B including cirrhosis",77,178.56511627907,310.355581395349,32.0651162790698,203,2,"DALYs (Disability-Adjusted Life Years)",95471,"Health System Grouping Levels",3,"Both",22,"All ages",522,1,"Number",2021,13872362.2416472,15986538.7236101,11741370.3520114
"Chronic hepatitis B including cirrhosis",77,178.56511627907,310.355581395349,32.0651162790698,203,2,"DALYs (Disability-Adjusted Life Years)",94215,"Organization of Islamic Cooperation",3,"Both",22,"All ages",522,1,"Number",2021,3936762.51109567,4651154.99497955,3253320.81434902
"Chronic hepatitis B including cirrhosis",77,178.56511627907,310.355581395349,32.0651162790698,203,2,"DALYs (Disability-Adjusted Life Years)",44587,"African Union",3,"Both",22,"All ages",522,1,"Number",2021,2980426.22921483,3664368.73138255,2369905.66549049
"Chronic hepatitis B including cirrhosis",77,178.56511627907,310.355581395349,32.0651162790698,203,2,"DALYs (Disability-Adjusted Life Years)",4,"Southeast Asia, East Asia, and Oceania",3,"Both",22,"All ages",522,1,"Number",2021,5513016.71707224,6529385.63201071,4549687.03028429
"Chronic hepatitis B including cirrhosis",77,178.56511627907,310.355581395349,32.0651162790698,203,2,"DALYs (Disability-Adjusted Life Years)",158,"South Asia",3,"Both",22,"All ages",522,1,"Number",2021,3673176.46086436,4458026.73300769,2847500.51665752
"Chronic hepatitis B including cirrhosis",77,178.56511627907,310.355581395349,32.0651162790698,203,2,"DALYs (Disability-Adjusted Life Years)",44591,"World Bank Income Levels",3,"Both",22,"All ages",522,1,"Number",2021,13872348.8704743,15986518.8685128,11741359.9589809
"Chronic hepatitis B including cirrhosis",77,178.56511627907,310.355581395349,32.0651162790698,203,2,"DALYs (Disability-Adjusted Life Years)",94217,"Gulf Cooperation Council",3,"Both",22,"All ages",522,1,"Number",2021,51227.4116277188,73477.4529117632,33812.8681308972
"Chronic hepatitis B including cirrhosis",77,178.56511627907,310.355581395349,32.0651162790698,203,2,"DALYs (Disability-Adjusted Life Years)",94366,"Sahel Region",3,"Both",22,"All ages",522,1,"Number",2021,806729.195573916,1040308.40499646,614893.227804377
"Chronic hepatitis B including cirrhosis",77,178.56511627907,310.355581395349,32.0651162790698,203,2,"DALYs (Disability-Adjusted Life Years)",44590,"Four World Regions",3,"Both",22,"All ages",522,1,"Number",2021,13869695.9468819,15983114.5859676,11739253.316751
"Chronic hepatitis B including cirrhosis",77,178.56511627907,310.355581395349,32.0651162790698,203,2,"DALYs (Disability-Adjusted Life Years)",44634,"High-middle SDI",3,"Both",22,"All ages",522,1,"Number",2021,1978698.59762189,2333093.85484396,1628368.87575324
"Chronic hepatitis B including cirrhosis",77,178.56511627907,310.355581395349,32.0651162790698,203,2,"DALYs (Disability-Adjusted Life Years)",166,"Sub-Saharan Africa",3,"Both",22,"All ages",522,1,"Number",2021,2408507.32101415,2903104.250474,1895881.25070489
"Chronic hepatitis B including cirrhosis",77,178.56511627907,310.355581395349,32.0651162790698,203,2,"DALYs (Disability-Adjusted Life Years)",44584,"OECD Countries",3,"Both",22,"All ages",522,1,"Number",2021,691329.076372671,840349.251800542,563724.946469212
"Chronic hepatitis B including cirrhosis",77,178.56511627907,310.355581395349,32.0651162790698,203,2,"DALYs (Disability-Adjusted Life Years)",44636,"Low-middle SDI",3,"Both",22,"All ages",522,1,"Number",2021,4206750.86921613,5011045.16162814,3341410.38926284
"Chronic hepatitis B including cirrhosis",77,178.56511627907,310.355581395349,32.0651162790698,203,2,"DALYs (Disability-Adjusted Life Years)",44635,"High SDI",3,"Both",22,"All ages",522,1,"Number",2021,691205.797606155,811078.802878577,572887.55860085
"Chronic hepatitis B including cirrhosis",77,178.56511627907,310.355581395349,32.0651162790698,203,2,"DALYs (Disability-Adjusted Life Years)",478,"World Bank Regions",3,"Both",22,"All ages",522,1,"Number",2021,13870446.2812621,15983799.6999652,11739856.6195196
"Chronic hepatitis B including cirrhosis",77,178.56511627907,310.355581395349,32.0651162790698,203,2,"DALYs (Disability-Adjusted Life Years)",4743,"European Union",3,"Both",22,"All ages",522,1,"Number",2021,318048.720664963,407669.960148693,241461.500622255
"Chronic hepatitis B including cirrhosis",77,178.56511627907,310.355581395349,32.0651162790698,203,2,"DALYs (Disability-Adjusted Life Years)",479,"WHO region",3,"Both",22,"All ages",522,1,"Number",2021,13792566.2099672,15895258.7493025,11669959.928968
"Chronic hepatitis B including cirrhosis",77,178.56511627907,310.355581395349,32.0651162790698,203,2,"DALYs (Disability-Adjusted Life Years)",44637,"Low SDI",3,"Both",22,"All ages",522,1,"Number",2021,2186056.15777781,2568871.93102388,1781813.02902357
"Chronic hepatitis B including cirrhosis",77,178.56511627907,310.355581395349,32.0651162790698,203,2,"DALYs (Disability-Adjusted Life Years)",4745,NA,3,"Both",22,"All ages",522,1,"Number",2021,790142.646283567,1026184.18909661,573066.382027269
"Chronic hepatitis B including cirrhosis",77,178.56511627907,310.355581395349,32.0651162790698,203,2,"DALYs (Disability-Adjusted Life Years)",44639,"Middle SDI",3,"Both",22,"All ages",522,1,"Number",2021,4809650.81942523,5542006.35653733,4098081.6996881
"Chronic hepatitis B including cirrhosis",77,178.56511627907,310.355581395349,32.0651162790698,203,2,"DALYs (Disability-Adjusted Life Years)",44642,"Nordic Region",3,"Both",22,"All ages",522,1,"Number",2021,6560.04780294077,8778.19951999867,4736.34497249488
"Chronic hepatitis C including cirrhosis",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",137,"North Africa and Middle East",3,"Both",22,"All ages",523,1,"Number",2021,1164033.93100134,1445363.66362564,911163.058536476
"Chronic hepatitis C including cirrhosis",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",31,"Central Europe, Eastern Europe, and Central Asia",3,"Both",22,"All ages",523,1,"Number",2021,895467.248076577,1142802.6089013,709509.148289993
"Chronic hepatitis C including cirrhosis",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",94216,"Association of Southeast Asian Nations",3,"Both",22,"All ages",523,1,"Number",2021,2034369.58095999,2482905.51068264,1697036.97086569
"Chronic hepatitis C including cirrhosis",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",44534,"Commonwealth",3,"Both",22,"All ages",523,1,"Number",2021,3839451.98996245,4606755.7642063,3170931.16965449
"Chronic hepatitis C including cirrhosis",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",103,"Latin America and Caribbean",3,"Both",22,"All ages",523,1,"Number",2021,1016235.27581858,1172164.64771516,869958.773599023
"Chronic hepatitis C including cirrhosis",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",44586,"G20",3,"Both",22,"All ages",523,1,"Number",2021,6445416.11220331,7643459.09422926,5484107.27507244
"Chronic hepatitis C including cirrhosis",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",64,"High-income",3,"Both",22,"All ages",523,1,"Number",2021,1471216.21908885,1721689.72958948,1281169.26589342
"Chronic hepatitis C including cirrhosis",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",95471,"Health System Grouping Levels",3,"Both",22,"All ages",523,1,"Number",2021,11812423.1911254,13685761.5100854,10100919.7530852
"Chronic hepatitis C including cirrhosis",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",94215,"Organization of Islamic Cooperation",3,"Both",22,"All ages",523,1,"Number",2021,4245760.76091446,5017676.52975878,3567746.88247377
"Chronic hepatitis C including cirrhosis",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",44587,"African Union",3,"Both",22,"All ages",523,1,"Number",2021,2658203.04361856,3245087.56343142,2130705.6278733
"Chronic hepatitis C including cirrhosis",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",4,"Southeast Asia, East Asia, and Oceania",3,"Both",22,"All ages",523,1,"Number",2021,2629792.01813891,3198013.4567817,2191908.07830982
"Chronic hepatitis C including cirrhosis",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",158,"South Asia",3,"Both",22,"All ages",523,1,"Number",2021,2794837.83219536,3510326.74208496,2149582.96703483
"Chronic hepatitis C including cirrhosis",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",44591,"World Bank Income Levels",3,"Both",22,"All ages",523,1,"Number",2021,11812416.6795216,13685752.9711093,10100915.4760867
"Chronic hepatitis C including cirrhosis",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",94217,"Gulf Cooperation Council",3,"Both",22,"All ages",523,1,"Number",2021,106593.356507887,140464.314712051,77220.1772239232
"Chronic hepatitis C including cirrhosis",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",94366,"Sahel Region",3,"Both",22,"All ages",523,1,"Number",2021,529972.922929784,715543.058660905,387885.990303754
"Chronic hepatitis C including cirrhosis",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",44634,"High-middle SDI",3,"Both",22,"All ages",523,1,"Number",2021,1225199.83438225,1534015.64410666,1002376.53543429
"Chronic hepatitis C including cirrhosis",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",166,"Sub-Saharan Africa",3,"Both",22,"All ages",523,1,"Number",2021,1851307.19656747,2298022.77218768,1433584.54106283
"Chronic hepatitis C including cirrhosis",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",44590,"Four World Regions",3,"Both",22,"All ages",523,1,"Number",2021,11808523.3679578,13681118.7643931,10097939.3019263
"Chronic hepatitis C including cirrhosis",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",44584,"OECD Countries",3,"Both",22,"All ages",523,1,"Number",2021,2047853.22936863,2359454.26886921,1803913.12666334
"Chronic hepatitis C including cirrhosis",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",44636,"Low-middle SDI",3,"Both",22,"All ages",523,1,"Number",2021,4007016.46202879,4732831.26537182,3316643.06303977
"Chronic hepatitis C including cirrhosis",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",44635,"High SDI",3,"Both",22,"All ages",523,1,"Number",2021,1507410.17934463,1755617.59956072,1314608.65033857
"Chronic hepatitis C including cirrhosis",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",478,"World Bank Regions",3,"Both",22,"All ages",523,1,"Number",2021,11811012.685199,13684054.1564541,10099861.5982065
"Chronic hepatitis C including cirrhosis",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",4743,"European Union",3,"Both",22,"All ages",523,1,"Number",2021,483823.832050782,616346.267176309,380358.847169516
"Chronic hepatitis C including cirrhosis",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",479,"WHO region",3,"Both",22,"All ages",523,1,"Number",2021,11766611.3110173,13630196.0870388,10067037.9339487
"Chronic hepatitis C including cirrhosis",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",44637,"Low SDI",3,"Both",22,"All ages",523,1,"Number",2021,1692538.24177203,2069724.74249047,1348268.24367992
"Chronic hepatitis C including cirrhosis",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",4745,NA,3,"Both",22,"All ages",523,1,"Number",2021,1077253.13200792,1349349.72612492,831797.844135595
"Chronic hepatitis C including cirrhosis",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",44639,"Middle SDI",3,"Both",22,"All ages",523,1,"Number",2021,3380258.47359769,3954950.15970251,2940707.1601008
"Chronic hepatitis C including cirrhosis",0,0,0,0,0,2,"DALYs (Disability-Adjusted Life Years)",44642,"Nordic Region",3,"Both",22,"All ages",523,1,"Number",2021,15940.666544309,20809.4936756766,12498.1077740258
"Chronic kidney disease",3347,5607.79014396456,11937.2872649152,1168.06465433362,11342,2,"DALYs (Disability-Adjusted Life Years)",94215,"Organization of Islamic Cooperation",3,"Both",22,"All ages",589,1,"Number",2021,10975593.5413668,12099067.9665587,9912135.88708342
"Chronic kidney disease",3347,5607.79014396456,11937.2872649152,1168.06465433362,11342,2,"DALYs (Disability-Adjusted Life Years)",44586,"G20",3,"Both",22,"All ages",589,1,"Number",2021,27026723.686172,29415959.5647356,24661059.7211336
"Chronic kidney disease",3347,5607.79014396456,11937.2872649152,1168.06465433362,11342,2,"DALYs (Disability-Adjusted Life Years)",31,"Central Europe, Eastern Europe, and Central Asia",3,"Both",22,"All ages",589,1,"Number",2021,1610081.41579609,1810779.03139928,1433844.97765999
"Chronic kidney disease",3347,5607.79014396456,11937.2872649152,1168.06465433362,11342,2,"DALYs (Disability-Adjusted Life Years)",103,"Latin America and Caribbean",3,"Both",22,"All ages",589,1,"Number",2021,5215197.80862658,5712961.38086595,4764941.67387189
"Chronic kidney disease",3347,5607.79014396456,11937.2872649152,1168.06465433362,11342,2,"DALYs (Disability-Adjusted Life Years)",137,"North Africa and Middle East",3,"Both",22,"All ages",589,1,"Number",2021,3925988.16490433,4413621.85086117,3427227.46108343
"Chronic kidney disease",3347,5607.79014396456,11937.2872649152,1168.06465433362,11342,2,"DALYs (Disability-Adjusted Life Years)",44639,"Middle SDI",3,"Both",22,"All ages",589,1,"Number",2021,15700568.3926389,17147168.619318,14206920.9995881
"Chronic kidney disease",3347,5607.79014396456,11937.2872649152,1168.06465433362,11342,2,"DALYs (Disability-Adjusted Life Years)",44587,"African Union",3,"Both",22,"All ages",589,1,"Number",2021,7647307.18495818,8640439.60193195,6765401.98766001
"Chronic kidney disease",3347,5607.79014396456,11937.2872649152,1168.06465433362,11342,2,"DALYs (Disability-Adjusted Life Years)",95471,"Health System Grouping Levels",3,"Both",22,"All ages",589,1,"Number",2021,44414250.5425978,48466041.0280109,40804023.6664328
"Chronic kidney disease",3347,5607.79014396456,11937.2872649152,1168.06465433362,11342,2,"DALYs (Disability-Adjusted Life Years)",44590,"Four World Regions",3,"Both",22,"All ages",589,1,"Number",2021,44358339.1514939,48408700.589875,40750242.0504408
"Chronic kidney disease",3347,5607.79014396456,11937.2872649152,1168.06465433362,11342,2,"DALYs (Disability-Adjusted Life Years)",94216,"Association of Southeast Asian Nations",3,"Both",22,"All ages",589,1,"Number",2021,5506042.17320933,6103342.824424,4841098.86330018
"Chronic kidney disease",3347,5607.79014396456,11937.2872649152,1168.06465433362,11342,2,"DALYs (Disability-Adjusted Life Years)",94217,"Gulf Cooperation Council",3,"Both",22,"All ages",589,1,"Number",2021,491820.247186957,614015.029153945,376730.656039777
"Chronic kidney disease",3347,5607.79014396456,11937.2872649152,1168.06465433362,11342,2,"DALYs (Disability-Adjusted Life Years)",166,"Sub-Saharan Africa",3,"Both",22,"All ages",589,1,"Number",2021,5820063.37047577,6683400.57360946,5094808.8734744
"Chronic kidney disease",3347,5607.79014396456,11937.2872649152,1168.06465433362,11342,2,"DALYs (Disability-Adjusted Life Years)",4743,"European Union",3,"Both",22,"All ages",589,1,"Number",2021,2447563.61978424,2727719.41445979,2160369.47366512
"Chronic kidney disease",3347,5607.79014396456,11937.2872649152,1168.06465433362,11342,2,"DALYs (Disability-Adjusted Life Years)",94366,"Sahel Region",3,"Both",22,"All ages",589,1,"Number",2021,1877217.11560976,2227940.74800161,1566375.74091941
"Chronic kidney disease",3347,5607.79014396456,11937.2872649152,1168.06465433362,11342,2,"DALYs (Disability-Adjusted Life Years)",158,"South Asia",3,"Both",22,"All ages",589,1,"Number",2021,8443339.19281126,9681828.3314551,7372314.70130663
"Chronic kidney disease",3347,5607.79014396456,11937.2872649152,1168.06465433362,11342,2,"DALYs (Disability-Adjusted Life Years)",44634,"High-middle SDI",3,"Both",22,"All ages",589,1,"Number",2021,5944276.7346366,6623407.04849348,5372850.0228729
"Chronic kidney disease",3347,5607.79014396456,11937.2872649152,1168.06465433362,11342,2,"DALYs (Disability-Adjusted Life Years)",44584,"OECD Countries",3,"Both",22,"All ages",589,1,"Number",2021,9863211.83309342,10755304.2648209,8956253.6315621
"Chronic kidney disease",3347,5607.79014396456,11937.2872649152,1168.06465433362,11342,2,"DALYs (Disability-Adjusted Life Years)",64,"High-income",3,"Both",22,"All ages",589,1,"Number",2021,7183768.77489599,7835426.54824769,6450515.53596875
"Chronic kidney disease",3347,5607.79014396456,11937.2872649152,1168.06465433362,11342,2,"DALYs (Disability-Adjusted Life Years)",44635,"High SDI",3,"Both",22,"All ages",589,1,"Number",2021,7115740.28159457,7759250.38767587,6464111.90069565
"Chronic kidney disease",3347,5607.79014396456,11937.2872649152,1168.06465433362,11342,2,"DALYs (Disability-Adjusted Life Years)",44591,"World Bank Income Levels",3,"Both",22,"All ages",589,1,"Number",2021,44414051.5480952,48465826.3410559,40803830.7367604
"Chronic kidney disease",3347,5607.79014396456,11937.2872649152,1168.06465433362,11342,2,"DALYs (Disability-Adjusted Life Years)",44637,"Low SDI",3,"Both",22,"All ages",589,1,"Number",2021,5042405.17957621,5841516.0102905,4408652.60064271
"Chronic kidney disease",3347,5607.79014396456,11937.2872649152,1168.06465433362,11342,2,"DALYs (Disability-Adjusted Life Years)",479,"WHO region",3,"Both",22,"All ages",589,1,"Number",2021,44153029.3175636,48191428.6216219,40559184.9793766
"Chronic kidney disease",3347,5607.79014396456,11937.2872649152,1168.06465433362,11342,2,"DALYs (Disability-Adjusted Life Years)",44636,"Low-middle SDI",3,"Both",22,"All ages",589,1,"Number",2021,10611259.9541515,11771755.0836235,9599821.33514388
"Chronic kidney disease",3347,5607.79014396456,11937.2872649152,1168.06465433362,11342,2,"DALYs (Disability-Adjusted Life Years)",44534,"Commonwealth",3,"Both",22,"All ages",589,1,"Number",2021,12526373.7225774,13883064.7854104,11286259.2034408
"Chronic kidney disease",3347,5607.79014396456,11937.2872649152,1168.06465433362,11342,2,"DALYs (Disability-Adjusted Life Years)",478,"World Bank Regions",3,"Both",22,"All ages",589,1,"Number",2021,44403162.20393,48453813.8066836,40792900.2065913
"Chronic kidney disease",3347,5607.79014396456,11937.2872649152,1168.06465433362,11342,2,"DALYs (Disability-Adjusted Life Years)",4,"Southeast Asia, East Asia, and Oceania",3,"Both",22,"All ages",589,1,"Number",2021,12255244.8830076,13675295.3796518,10855720.1605752
"Chronic kidney disease",3347,5607.79014396456,11937.2872649152,1168.06465433362,11342,2,"DALYs (Disability-Adjusted Life Years)",4745,NA,3,"Both",22,"All ages",589,1,"Number",2021,2985122.22317238,3431676.84480345,2543784.40051384
"Chronic kidney disease",3347,5607.79014396456,11937.2872649152,1168.06465433362,11342,2,"DALYs (Disability-Adjusted Life Years)",44642,"Nordic Region",3,"Both",22,"All ages",589,1,"Number",2021,112975.905371611,128372.242784255,99028.4970915105
"Chronic kidney disease due to diabetes mellitus type 1",122,259.916334440753,488.521810045429,50.6459589172093,459,2,"DALYs (Disability-Adjusted Life Years)",44584,"OECD Countries",3,"Both",22,"All ages",997,1,"Number",2021,404333.029879059,524007.49504911,309681.596770768
"Chronic kidney disease due to diabetes mellitus type 1",122,259.916334440753,488.521810045429,50.6459589172093,459,2,"DALYs (Disability-Adjusted Life Years)",94215,"Organization of Islamic Cooperation",3,"Both",22,"All ages",997,1,"Number",2021,816169.908176498,1075334.36739126,632372.394712184
"Chronic kidney disease due to diabetes mellitus type 1",122,259.916334440753,488.521810045429,50.6459589172093,459,2,"DALYs (Disability-Adjusted Life Years)",44586,"G20",3,"Both",22,"All ages",997,1,"Number",2021,2429103.01955778,3028900.90188959,1927044.01909673
"Chronic kidney disease due to diabetes mellitus type 1",122,259.916334440753,488.521810045429,50.6459589172093,459,2,"DALYs (Disability-Adjusted Life Years)",31,"Central Europe, Eastern Europe, and Central Asia",3,"Both",22,"All ages",997,1,"Number",2021,86992.0723438874,112531.771162061,67535.0261915869
"Chronic kidney disease due to diabetes mellitus type 1",122,259.916334440753,488.521810045429,50.6459589172093,459,2,"DALYs (Disability-Adjusted Life Years)",44637,"Low SDI",3,"Both",22,"All ages",997,1,"Number",2021,362227.532232718,467221.505689669,274221.737555078
"Chronic kidney disease due to diabetes mellitus type 1",122,259.916334440753,488.521810045429,50.6459589172093,459,2,"DALYs (Disability-Adjusted Life Years)",103,"Latin America and Caribbean",3,"Both",22,"All ages",997,1,"Number",2021,422739.774049327,555682.900799983,323021.007837395
