cause_name,cause_id,total_attention_score,analysis_type,time_strata
Gout,632,701158,sliding_3yr,2022
Gout,632,1976,year,2011
Gout,632,7342,year,2012
Gout,632,12536,year,2015
Gout,632,7124,year,2016
Gout,632,6916,year,2018
Gout,632,10854,year,2019
Gout,632,5190,year,2020
Gout,632,295428,year,2021
Gout,632,609305,year,2022
Gout,632,49665,year,2023
Gout,632,42188,year,2024
Guinea worm disease,936,0,all,NA
Gynecological diseases,603,72139729,all,NA
Gynecological diseases,603,169704,sliding_3yr,2007
Gynecological diseases,603,169704,sliding_3yr,2008
Gynecological diseases,603,169704,sliding_3yr,2009
Gynecological diseases,603,190555,sliding_3yr,2016
Gynecological diseases,603,431766,sliding_3yr,2017
Gynecological diseases,603,431766,sliding_3yr,2018
Gynecological diseases,603,1182397,sliding_3yr,2019
Gynecological diseases,603,941186,sliding_3yr,2020
Gynecological diseases,603,941186,sliding_3yr,2021
Gynecological diseases,603,169704,year,2009
Gynecological diseases,603,190555,year,2018
Gynecological diseases,603,241211,year,2019
Gynecological diseases,603,941186,year,2021
HIV/AIDS,298,184563,all,NA
HIV/AIDS,298,3596,sliding_3yr,2007
HIV/AIDS,298,3596,sliding_3yr,2008
HIV/AIDS,298,4351,sliding_3yr,2009
HIV/AIDS,298,755,sliding_3yr,2010
HIV/AIDS,298,755,sliding_3yr,2011
HIV/AIDS,298,556,sliding_3yr,2015
HIV/AIDS,298,556,sliding_3yr,2016
HIV/AIDS,298,556,sliding_3yr,2017
HIV/AIDS,298,528,sliding_3yr,2019
HIV/AIDS,298,528,sliding_3yr,2020
HIV/AIDS,298,528,sliding_3yr,2021
HIV/AIDS,298,3596,year,2009
HIV/AIDS,298,755,year,2011
HIV/AIDS,298,556,year,2017
HIV/AIDS,298,528,year,2021
HIV/AIDS - Drug-susceptible Tuberculosis,948,60154,all,NA
HIV/AIDS - Extensively drug-resistant Tuberculosis,950,0,all,NA
HIV/AIDS - Multidrug-resistant Tuberculosis without extensive drug resistance,949,0,all,NA
HIV/AIDS resulting in other diseases,300,111873,all,NA
HIV/AIDS resulting in other diseases,300,177,sliding_3yr,2008
HIV/AIDS resulting in other diseases,300,177,sliding_3yr,2009
HIV/AIDS resulting in other diseases,300,177,sliding_3yr,2010
HIV/AIDS resulting in other diseases,300,2997,sliding_3yr,2018
HIV/AIDS resulting in other diseases,300,2997,sliding_3yr,2019
HIV/AIDS resulting in other diseases,300,2997,sliding_3yr,2020
HIV/AIDS resulting in other diseases,300,177,year,2010
HIV/AIDS resulting in other diseases,300,2997,year,2020
Headache disorders,972,59736998,all,NA
Hemoglobinopathies and hemolytic anemias,613,55651939,all,NA
Hemolytic disease and other neonatal jaundice,384,0,all,NA
Hepatoblastoma,1005,0,all,NA
Hodgkin lymphoma,484,557458,all,NA
Hodgkin lymphoma,484,2646,sliding_3yr,2008
Hodgkin lymphoma,484,2646,sliding_3yr,2009
Hodgkin lymphoma,484,4409,sliding_3yr,2010
Hodgkin lymphoma,484,5252,sliding_3yr,2011
Hodgkin lymphoma,484,8349,sliding_3yr,2012
Hodgkin lymphoma,484,6586,sliding_3yr,2013
Hodgkin lymphoma,484,3097,sliding_3yr,2014
Hodgkin lymphoma,484,24822,sliding_3yr,2015
Hodgkin lymphoma,484,30147,sliding_3yr,2016
Hodgkin lymphoma,484,30147,sliding_3yr,2017
Hodgkin lymphoma,484,5325,sliding_3yr,2018
Hodgkin lymphoma,484,1410,sliding_3yr,2019
Hodgkin lymphoma,484,43894,sliding_3yr,2020
Hodgkin lymphoma,484,43894,sliding_3yr,2021
Hodgkin lymphoma,484,42484,sliding_3yr,2022
Hodgkin lymphoma,484,2646,year,2010
Hodgkin lymphoma,484,1763,year,2012
Hodgkin lymphoma,484,3489,year,2013
Hodgkin lymphoma,484,3097,year,2014
Hodgkin lymphoma,484,24822,year,2017
Hodgkin lymphoma,484,5325,year,2018
Hodgkin lymphoma,484,1410,year,2021
Hodgkin lymphoma,484,42484,year,2022
Hookworm disease,363,268730,all,NA
Hookworm disease,363,268730,sliding_3yr,2021
Hookworm disease,363,268730,sliding_3yr,2022
Hookworm disease,363,268730,year,2023
Hypertensive heart disease,498,453,all,NA
Hypertensive heart disease,498,453,sliding_3yr,2021
Hypertensive heart disease,498,453,sliding_3yr,2022
Hypertensive heart disease,498,453,year,2023
Idiopathic developmental intellectual disability,582,0,all,NA
Idiopathic epilepsy,545,1041943,all,NA
Indirect maternal deaths,375,0,all,NA
Inflammatory bowel disease,532,119072402,all,NA
Inflammatory bowel disease,532,1698,sliding_3yr,2005
Inflammatory bowel disease,532,11898,sliding_3yr,2006
Inflammatory bowel disease,532,13626,sliding_3yr,2007
Inflammatory bowel disease,532,13626,sliding_3yr,2008
Inflammatory bowel disease,532,3426,sliding_3yr,2009
Inflammatory bowel disease,532,38607,sliding_3yr,2010
Inflammatory bowel disease,532,38607,sliding_3yr,2011
Inflammatory bowel disease,532,38607,sliding_3yr,2012
Inflammatory bowel disease,532,241443,sliding_3yr,2013
Inflammatory bowel disease,532,251421,sliding_3yr,2014
Inflammatory bowel disease,532,612060,sliding_3yr,2015
Inflammatory bowel disease,532,370617,sliding_3yr,2016
Inflammatory bowel disease,532,360639,sliding_3yr,2017
Inflammatory bowel disease,532,17852,sliding_3yr,2018
Inflammatory bowel disease,532,6098906,sliding_3yr,2019
Inflammatory bowel disease,532,6117482,sliding_3yr,2020
Inflammatory bowel disease,532,6902744,sliding_3yr,2021
Inflammatory bowel disease,532,928344,sliding_3yr,2022
Inflammatory bowel disease,532,1698,year,2006
Inflammatory bowel disease,532,10200,year,2008
Inflammatory bowel disease,532,3426,year,2009
Inflammatory bowel disease,532,38607,year,2012
Inflammatory bowel disease,532,241443,year,2015
Inflammatory bowel disease,532,9978,year,2016
Inflammatory bowel disease,532,360639,year,2017
Inflammatory bowel disease,532,17852,year,2020
Inflammatory bowel disease,532,6081054,year,2021
Inflammatory bowel disease,532,18576,year,2022
Inflammatory bowel disease,532,803114,year,2023
Inflammatory bowel disease,532,106654,year,2024
"Inguinal, femoral, and abdominal hernia",531,3380091,all,NA
"Inguinal, femoral, and abdominal hernia",531,14996,sliding_3yr,2013
"Inguinal, femoral, and abdominal hernia",531,14996,sliding_3yr,2014
"Inguinal, femoral, and abdominal hernia",531,14996,sliding_3yr,2015
"Inguinal, femoral, and abdominal hernia",531,1230471,sliding_3yr,2019
"Inguinal, femoral, and abdominal hernia",531,1476102,sliding_3yr,2020
"Inguinal, femoral, and abdominal hernia",531,1476353,sliding_3yr,2021
"Inguinal, femoral, and abdominal hernia",531,245882,sliding_3yr,2022
"Inguinal, femoral, and abdominal hernia",531,14996,year,2015
"Inguinal, femoral, and abdominal hernia",531,1230471,year,2021
"Inguinal, femoral, and abdominal hernia",531,245631,year,2022
"Inguinal, femoral, and abdominal hernia",531,251,year,2023
Interstitial lung disease and pulmonary sarcoidosis,516,199023,all,NA
Interstitial lung disease and pulmonary sarcoidosis,516,80,sliding_3yr,2009
Interstitial lung disease and pulmonary sarcoidosis,516,80,sliding_3yr,2010
Interstitial lung disease and pulmonary sarcoidosis,516,2117,sliding_3yr,2011
Interstitial lung disease and pulmonary sarcoidosis,516,2037,sliding_3yr,2012
Interstitial lung disease and pulmonary sarcoidosis,516,2037,sliding_3yr,2013
Interstitial lung disease and pulmonary sarcoidosis,516,62,sliding_3yr,2015
Interstitial lung disease and pulmonary sarcoidosis,516,62,sliding_3yr,2016
Interstitial lung disease and pulmonary sarcoidosis,516,3048,sliding_3yr,2017
Interstitial lung disease and pulmonary sarcoidosis,516,6926,sliding_3yr,2018
Interstitial lung disease and pulmonary sarcoidosis,516,27168,sliding_3yr,2019
Interstitial lung disease and pulmonary sarcoidosis,516,24239,sliding_3yr,2020
Interstitial lung disease and pulmonary sarcoidosis,516,20454,sliding_3yr,2021
Interstitial lung disease and pulmonary sarcoidosis,516,837,sliding_3yr,2022
Interstitial lung disease and pulmonary sarcoidosis,516,80,year,2011
Interstitial lung disease and pulmonary sarcoidosis,516,2037,year,2013
Interstitial lung disease and pulmonary sarcoidosis,516,62,year,2017
Interstitial lung disease and pulmonary sarcoidosis,516,2986,year,2019
Interstitial lung disease and pulmonary sarcoidosis,516,3940,year,2020
Interstitial lung disease and pulmonary sarcoidosis,516,20242,year,2021
Interstitial lung disease and pulmonary sarcoidosis,516,57,year,2022
Interstitial lung disease and pulmonary sarcoidosis,516,155,year,2023
Interstitial lung disease and pulmonary sarcoidosis,516,625,year,2024
Intestinal nematode infections,360,268730,all,NA
Intracerebral hemorrhage,496,296900,all,NA
Intracerebral hemorrhage,496,3226,sliding_3yr,2012
Intracerebral hemorrhage,496,3226,sliding_3yr,2013
Intracerebral hemorrhage,496,3226,sliding_3yr,2014
Intracerebral hemorrhage,496,14346,sliding_3yr,2016
Intracerebral hemorrhage,496,17962,sliding_3yr,2017
Intracerebral hemorrhage,496,17962,sliding_3yr,2018
Intracerebral hemorrhage,496,49228,sliding_3yr,2019
Intracerebral hemorrhage,496,45612,sliding_3yr,2020
Intracerebral hemorrhage,496,52275,sliding_3yr,2021
Intracerebral hemorrhage,496,6663,sliding_3yr,2022
Intracerebral hemorrhage,496,3226,year,2014
Intracerebral hemorrhage,496,14346,year,2018
Intracerebral hemorrhage,496,3616,year,2019
Intracerebral hemorrhage,496,45612,year,2021
Intracerebral hemorrhage,496,6663,year,2023
Invasive Non-typhoidal Salmonella (iNTS),959,0,all,NA
Iodine deficiency,388,0,all,NA
Ischemic heart disease,493,20241549,all,NA
Ischemic heart disease,493,2989,sliding_3yr,2016
Ischemic heart disease,493,4899,sliding_3yr,2017
Ischemic heart disease,493,4899,sliding_3yr,2018
Ischemic heart disease,493,10537439,sliding_3yr,2019
Ischemic heart disease,493,10535529,sliding_3yr,2020
Ischemic heart disease,493,10535529,sliding_3yr,2021
Ischemic heart disease,493,2989,year,2018
Ischemic heart disease,493,1910,year,2019
Ischemic heart disease,493,10535529,year,2021
Ischemic stroke,495,69702048,all,NA
Ischemic stroke,495,142580,sliding_3yr,2013
Ischemic stroke,495,307536,sliding_3yr,2014
Ischemic stroke,495,307536,sliding_3yr,2015
Ischemic stroke,495,641887,sliding_3yr,2016
Ischemic stroke,495,476931,sliding_3yr,2017
Ischemic stroke,495,620514,sliding_3yr,2018
Ischemic stroke,495,599198,sliding_3yr,2019
Ischemic stroke,495,2150666,sliding_3yr,2020
Ischemic stroke,495,9432615,sliding_3yr,2021
Ischemic stroke,495,9003108,sliding_3yr,2022
Ischemic stroke,495,142580,year,2015
Ischemic stroke,495,164956,year,2016
Ischemic stroke,495,476931,year,2018
Ischemic stroke,495,143583,year,2020
Ischemic stroke,495,455615,year,2021
Ischemic stroke,495,1551468,year,2022
Ischemic stroke,495,7425532,year,2023
Ischemic stroke,495,26108,year,2024
Kidney cancer,471,1338,all,NA
Kidney cancer,471,1338,sliding_3yr,2018
Kidney cancer,471,1338,sliding_3yr,2019
Kidney cancer,471,1338,sliding_3yr,2020
Kidney cancer,471,1338,year,2020
Klinefelter syndrome,647,0,all,NA
Larynx cancer,423,610,all,NA
Larynx cancer,423,610,sliding_3yr,2019
Larynx cancer,423,610,sliding_3yr,2020
Larynx cancer,423,610,sliding_3yr,2021
Larynx cancer,423,610,year,2021
Late maternal deaths,376,0,all,NA
Latent tuberculosis infection,954,0,all,NA
Leishmaniasis,347,100717,all,NA
Leishmaniasis,347,4594,sliding_3yr,2011
Leishmaniasis,347,4594,sliding_3yr,2012
Leishmaniasis,347,4594,sliding_3yr,2013
Leishmaniasis,347,4132,sliding_3yr,2018
Leishmaniasis,347,4132,sliding_3yr,2019
Leishmaniasis,347,4132,sliding_3yr,2020
Leishmaniasis,347,4594,year,2013
Leishmaniasis,347,4132,year,2020
Leprosy,405,219170,all,NA
Leprosy,405,3960,sliding_3yr,2007
Leprosy,405,3960,sliding_3yr,2008
Leprosy,405,7967,sliding_3yr,2009
Leprosy,405,4007,sliding_3yr,2010
Leprosy,405,4007,sliding_3yr,2011
Leprosy,405,8313,sliding_3yr,2013
Leprosy,405,16469,sliding_3yr,2014
Leprosy,405,16469,sliding_3yr,2015
Leprosy,405,8156,sliding_3yr,2016
Leprosy,405,2930,sliding_3yr,2018
Leprosy,405,2930,sliding_3yr,2019
Leprosy,405,10818,sliding_3yr,2020
Leprosy,405,7888,sliding_3yr,2021
Leprosy,405,7888,sliding_3yr,2022
Leprosy,405,3960,year,2009
Leprosy,405,4007,year,2011
Leprosy,405,8313,year,2015
Leprosy,405,8156,year,2016
Leprosy,405,2930,year,2020
Leprosy,405,7888,year,2022
Leukemia,487,5833895,all,NA
Leukemia,487,93064,sliding_3yr,2019
Leukemia,487,93064,sliding_3yr,2020
Leukemia,487,93182,sliding_3yr,2021
Leukemia,487,118,sliding_3yr,2022
Leukemia,487,93064,year,2021
Leukemia,487,118,year,2023
Lip and oral cavity cancer,444,46012,all,NA
Lip and oral cavity cancer,444,5688,sliding_3yr,2014
Lip and oral cavity cancer,444,5688,sliding_3yr,2015
Lip and oral cavity cancer,444,5688,sliding_3yr,2016
Lip and oral cavity cancer,444,3199,sliding_3yr,2018
Lip and oral cavity cancer,444,8431,sliding_3yr,2019
Lip and oral cavity cancer,444,8431,sliding_3yr,2020
Lip and oral cavity cancer,444,5232,sliding_3yr,2021
Lip and oral cavity cancer,444,5688,year,2016
Lip and oral cavity cancer,444,3199,year,2020
Lip and oral cavity cancer,444,5232,year,2021
Liver cancer,417,18692418,all,NA
Liver cancer,417,218844,sliding_3yr,2019
Liver cancer,417,218844,sliding_3yr,2020
Liver cancer,417,218844,sliding_3yr,2021
Liver cancer,417,218844,year,2021
Liver cancer due to NASH,996,18554652,all,NA
Liver cancer due to NASH,996,708,sliding_3yr,2008
Liver cancer due to NASH,996,8476,sliding_3yr,2009
Liver cancer due to NASH,996,9786,sliding_3yr,2010
Liver cancer due to NASH,996,9642,sliding_3yr,2011
Liver cancer due to NASH,996,6581,sliding_3yr,2012
Liver cancer due to NASH,996,5271,sliding_3yr,2013
Liver cancer due to NASH,996,4707,sliding_3yr,2014
Liver cancer due to NASH,996,2337,sliding_3yr,2015
Liver cancer due to NASH,996,3239,sliding_3yr,2016
Liver cancer due to NASH,996,5451,sliding_3yr,2017
Liver cancer due to NASH,996,13143,sliding_3yr,2018
Liver cancer due to NASH,996,230529,sliding_3yr,2019
Liver cancer due to NASH,996,255393,sliding_3yr,2020
Liver cancer due to NASH,996,3822454,sliding_3yr,2021
Liver cancer due to NASH,996,3604166,sliding_3yr,2022
Liver cancer due to NASH,996,708,year,2010
Liver cancer due to NASH,996,7768,year,2011
Liver cancer due to NASH,996,1310,year,2012
Liver cancer due to NASH,996,564,year,2013
Liver cancer due to NASH,996,4707,year,2014
Liver cancer due to NASH,996,2337,year,2017
Liver cancer due to NASH,996,902,year,2018
Liver cancer due to NASH,996,2212,year,2019
Liver cancer due to NASH,996,10029,year,2020
Liver cancer due to NASH,996,218288,year,2021
Liver cancer due to NASH,996,27076,year,2022
Liver cancer due to NASH,996,3577090,year,2023
Liver cancer due to alcohol use,420,31179,all,NA
Liver cancer due to hepatitis B,418,75280,all,NA
Liver cancer due to hepatitis B,418,428,sliding_3yr,2019
Liver cancer due to hepatitis B,418,428,sliding_3yr,2020
Liver cancer due to hepatitis B,418,428,sliding_3yr,2021
Liver cancer due to hepatitis B,418,428,year,2021
Liver cancer due to hepatitis C,419,31179,all,NA
Liver cancer due to other causes,421,0,all,NA
Low back pain,630,58176,all,NA
Low back pain,630,58176,sliding_3yr,2019
Low back pain,630,58176,sliding_3yr,2020
Low back pain,630,58176,sliding_3yr,2021
Low back pain,630,58176,year,2021
Lower extremity peripheral arterial disease,502,2525941,all,NA
Lower extremity peripheral arterial disease,502,894,sliding_3yr,2008
Lower extremity peripheral arterial disease,502,894,sliding_3yr,2009
Lower extremity peripheral arterial disease,502,894,sliding_3yr,2010
Lower extremity peripheral arterial disease,502,2381,sliding_3yr,2012
Lower extremity peripheral arterial disease,502,5545,sliding_3yr,2013
Lower extremity peripheral arterial disease,502,5683,sliding_3yr,2014
Lower extremity peripheral arterial disease,502,3302,sliding_3yr,2015
Lower extremity peripheral arterial disease,502,138,sliding_3yr,2016
Lower extremity peripheral arterial disease,502,77820,sliding_3yr,2017
Lower extremity peripheral arterial disease,502,103956,sliding_3yr,2018
Lower extremity peripheral arterial disease,502,390910,sliding_3yr,2019
Lower extremity peripheral arterial disease,502,340689,sliding_3yr,2020
Lower extremity peripheral arterial disease,502,314553,sliding_3yr,2021
Lower extremity peripheral arterial disease,502,27599,sliding_3yr,2022
Lower extremity peripheral arterial disease,502,894,year,2010
Lower extremity peripheral arterial disease,502,2381,year,2014
Lower extremity peripheral arterial disease,502,3164,year,2015
Lower extremity peripheral arterial disease,502,138,year,2016
Lower extremity peripheral arterial disease,502,77820,year,2019
Lower extremity peripheral arterial disease,502,26136,year,2020
Lower extremity peripheral arterial disease,502,286954,year,2021
Lower extremity peripheral arterial disease,502,27599,year,2022
Lower respiratory infections,322,604973,all,NA
Lower respiratory infections,322,63840,sliding_3yr,2019
Lower respiratory infections,322,63840,sliding_3yr,2020
Lower respiratory infections,322,63840,sliding_3yr,2021
Lower respiratory infections,322,63840,year,2021
Lymphatic filariasis,354,13928,all,NA
Lymphatic filariasis,354,5709,sliding_3yr,2021
Lymphatic filariasis,354,5709,sliding_3yr,2022
Lymphatic filariasis,354,5709,year,2023
Major depressive disorder,568,45947235,all,NA
Major depressive disorder,568,7784544,sliding_3yr,2019
Major depressive disorder,568,8020017,sliding_3yr,2020
Major depressive disorder,568,13967561,sliding_3yr,2021
Major depressive disorder,568,6918461,sliding_3yr,2022
Major depressive disorder,568,7784544,year,2021
Major depressive disorder,568,235473,year,2022
Major depressive disorder,568,5947544,year,2023
Major depressive disorder,568,735444,year,2024
Malaria,345,326439,all,NA
Malaria,345,2045,sliding_3yr,2007
Malaria,345,2045,sliding_3yr,2008
Malaria,345,2045,sliding_3yr,2009
Malaria,345,4382,sliding_3yr,2010
Malaria,345,9807,sliding_3yr,2011
Malaria,345,9807,sliding_3yr,2012
Malaria,345,16090,sliding_3yr,2013
Malaria,345,10665,sliding_3yr,2014
Malaria,345,10665,sliding_3yr,2015
Malaria,345,898,sliding_3yr,2016
Malaria,345,22152,sliding_3yr,2017
Malaria,345,22152,sliding_3yr,2018
Malaria,345,22380,sliding_3yr,2019
Malaria,345,1126,sliding_3yr,2020
Malaria,345,2229,sliding_3yr,2021
Malaria,345,1103,sliding_3yr,2022
Malaria,345,2045,year,2009
Malaria,345,4382,year,2012
Malaria,345,5425,year,2013
Malaria,345,10665,year,2015
Malaria,345,898,year,2018
Malaria,345,21254,year,2019
Malaria,345,1126,year,2021
Malaria,345,1103,year,2023
Male infertility,598,45506,all,NA
Male infertility,598,7375,sliding_3yr,2019
Male infertility,598,7589,sliding_3yr,2020
Male infertility,598,7589,sliding_3yr,2021
Male infertility,598,214,sliding_3yr,2022
Male infertility,598,7375,year,2021
Male infertility,598,214,year,2022
Malignant neoplasm of bone and articular cartilage,1012,0,all,NA
Malignant skin melanoma,459,4169459,all,NA
Malignant skin melanoma,459,15990,sliding_3yr,2013
Malignant skin melanoma,459,15990,sliding_3yr,2014
Malignant skin melanoma,459,15990,sliding_3yr,2015
Malignant skin melanoma,459,12874,sliding_3yr,2016
Malignant skin melanoma,459,30396,sliding_3yr,2017
Malignant skin melanoma,459,140676,sliding_3yr,2018
Malignant skin melanoma,459,1444715,sliding_3yr,2019
Malignant skin melanoma,459,1427193,sliding_3yr,2020
Malignant skin melanoma,459,1316913,sliding_3yr,2021
Malignant skin melanoma,459,15990,year,2015
Malignant skin melanoma,459,12874,year,2018
Malignant skin melanoma,459,17522,year,2019
Malignant skin melanoma,459,110280,year,2020
Malignant skin melanoma,459,1316913,year,2021
Maternal abortion and miscarriage,995,22646,all,NA
Maternal abortion and miscarriage,995,22646,sliding_3yr,2019
Maternal abortion and miscarriage,995,22646,sliding_3yr,2020
Maternal abortion and miscarriage,995,22646,sliding_3yr,2021
Maternal abortion and miscarriage,995,22646,year,2021
Maternal deaths aggravated by HIV/AIDS,741,0,all,NA
Maternal disorders,366,97787844,all,NA
Maternal disorders,366,2168108,sliding_3yr,2019
Maternal disorders,366,2168108,sliding_3yr,2020
Maternal disorders,366,2168108,sliding_3yr,2021
Maternal disorders,366,2168108,year,2021
Maternal hemorrhage,367,4113896,all,NA
Maternal hemorrhage,367,2102744,sliding_3yr,2019
Maternal hemorrhage,367,2102744,sliding_3yr,2020
Maternal hemorrhage,367,2102744,sliding_3yr,2021
Maternal hemorrhage,367,2102744,year,2021
Maternal hypertensive disorders,369,40985285,all,NA
Maternal hypertensive disorders,369,2432,sliding_3yr,2010
Maternal hypertensive disorders,369,2432,sliding_3yr,2011
Maternal hypertensive disorders,369,2432,sliding_3yr,2012
Maternal hypertensive disorders,369,10097,sliding_3yr,2020
Maternal hypertensive disorders,369,10097,sliding_3yr,2021
Maternal hypertensive disorders,369,10097,sliding_3yr,2022
Maternal hypertensive disorders,369,2432,year,2012
Maternal hypertensive disorders,369,10097,year,2022
Maternal obstructed labor and uterine rupture,370,31449,all,NA
Maternal sepsis and other maternal infections,368,0,all,NA
Measles,341,22734,all,NA
Measles,341,22734,sliding_3yr,2019
Measles,341,22734,sliding_3yr,2020
Measles,341,22734,sliding_3yr,2021
Measles,341,22734,year,2021
Meningitis,332,30,all,NA
Meningitis,332,30,sliding_3yr,2021
Meningitis,332,30,sliding_3yr,2022
Meningitis,332,30,year,2023
Mesothelioma,483,820,all,NA
Mesothelioma,483,820,sliding_3yr,2011
Mesothelioma,483,820,sliding_3yr,2012
Mesothelioma,483,820,sliding_3yr,2013
Mesothelioma,483,820,year,2013
Migraine,547,59736716,all,NA
Migraine,547,12240,sliding_3yr,2008
Migraine,547,40952,sliding_3yr,2009
Migraine,547,60182,sliding_3yr,2010
Migraine,547,76402,sliding_3yr,2011
Migraine,547,49353,sliding_3yr,2012
Migraine,547,30123,sliding_3yr,2013
Migraine,547,227229,sliding_3yr,2014
Migraine,547,285339,sliding_3yr,2015
Migraine,547,286551,sliding_3yr,2016
Migraine,547,60985,sliding_3yr,2017
Migraine,547,451780,sliding_3yr,2018
Migraine,547,1485433,sliding_3yr,2019
Migraine,547,4948837,sliding_3yr,2020
Migraine,547,6794697,sliding_3yr,2021
Migraine,547,5759832,sliding_3yr,2022
Migraine,547,12240,year,2010
Migraine,547,28712,year,2011
Migraine,547,19230,year,2012
Migraine,547,28460,year,2013
Migraine,547,1663,year,2014
Migraine,547,225566,year,2016
Migraine,547,59773,year,2017
Migraine,547,1212,year,2018
Migraine,547,450568,year,2020
Migraine,547,1034865,year,2021
Migraine,547,3463404,year,2022
Migraine,547,2296428,year,2023
Motor neuron disease,554,443101,all,NA
Motor neuron disease,554,5625,sliding_3yr,2005
Motor neuron disease,554,5625,sliding_3yr,2006
Motor neuron disease,554,5901,sliding_3yr,2007
Motor neuron disease,554,276,sliding_3yr,2008
Motor neuron disease,554,276,sliding_3yr,2009
Motor neuron disease,554,4243,sliding_3yr,2010
Motor neuron disease,554,4243,sliding_3yr,2011
Motor neuron disease,554,4243,sliding_3yr,2012
Motor neuron disease,554,5625,year,2007
Motor neuron disease,554,276,year,2009
Motor neuron disease,554,4243,year,2012
Multidrug-resistant tuberculosis without extensive drug resistance,946,0,all,NA
Multiple myeloma,486,1372608,all,NA
Multiple myeloma,486,1844,sliding_3yr,2009
Multiple myeloma,486,1844,sliding_3yr,2010
Multiple myeloma,486,17868,sliding_3yr,2011
Multiple myeloma,486,16996,sliding_3yr,2012
Multiple myeloma,486,31888,sliding_3yr,2013
Multiple myeloma,486,25730,sliding_3yr,2014
Multiple myeloma,486,31855,sliding_3yr,2015
Multiple myeloma,486,26937,sliding_3yr,2016
Multiple myeloma,486,17071,sliding_3yr,2017
Multiple myeloma,486,18468,sliding_3yr,2018
Multiple myeloma,486,74065,sliding_3yr,2019
Multiple myeloma,486,103011,sliding_3yr,2020
Multiple myeloma,486,94517,sliding_3yr,2021
Multiple myeloma,486,28946,sliding_3yr,2022
Multiple myeloma,486,1844,year,2011
Multiple myeloma,486,16024,year,2013
Multiple myeloma,486,972,year,2014
Multiple myeloma,486,14892,year,2015
Multiple myeloma,486,9866,year,2016
Multiple myeloma,486,7097,year,2017
Multiple myeloma,486,9974,year,2018
Multiple myeloma,486,8494,year,2020
Multiple myeloma,486,65571,year,2021
Multiple myeloma,486,28946,year,2022
Multiple sclerosis,546,61274278,all,NA
Multiple sclerosis,546,5684,sliding_3yr,2005
Multiple sclerosis,546,26054,sliding_3yr,2006
Multiple sclerosis,546,43480,sliding_3yr,2007
Multiple sclerosis,546,74096,sliding_3yr,2008
Multiple sclerosis,546,152714,sliding_3yr,2009
Multiple sclerosis,546,146264,sliding_3yr,2010
Multiple sclerosis,546,341659,sliding_3yr,2011
Multiple sclerosis,546,242671,sliding_3yr,2012
Multiple sclerosis,546,231695,sliding_3yr,2013
Multiple sclerosis,546,3865704,sliding_3yr,2014
Multiple sclerosis,546,3878654,sliding_3yr,2015
Multiple sclerosis,546,3878654,sliding_3yr,2016
Multiple sclerosis,546,390803,sliding_3yr,2017
Multiple sclerosis,546,378192,sliding_3yr,2018
Multiple sclerosis,546,434148,sliding_3yr,2019
Multiple sclerosis,546,71291,sliding_3yr,2020
Multiple sclerosis,546,70952,sliding_3yr,2021
Multiple sclerosis,546,131326,sliding_3yr,2022
Multiple sclerosis,546,5684,year,2007
Multiple sclerosis,546,20370,year,2008
Multiple sclerosis,546,17426,year,2009
Multiple sclerosis,546,36300,year,2010
Multiple sclerosis,546,98988,year,2011
Multiple sclerosis,546,10976,year,2012
Multiple sclerosis,546,231695,year,2013
Multiple sclerosis,546,3865704,year,2016
Multiple sclerosis,546,12950,year,2017
Multiple sclerosis,546,377853,year,2019
Multiple sclerosis,546,339,year,2020
Multiple sclerosis,546,55956,year,2021
Multiple sclerosis,546,14996,year,2022
Multiple sclerosis,546,116330,year,2024
"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",964,23259,all,NA
"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",964,324,sliding_3yr,2007
"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",964,324,sliding_3yr,2008
"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",964,324,sliding_3yr,2009
"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",964,907,sliding_3yr,2017
"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",964,907,sliding_3yr,2018
"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",964,1050,sliding_3yr,2019
"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",964,143,sliding_3yr,2020
"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",964,143,sliding_3yr,2021
"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",964,324,year,2009
"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",964,907,year,2019
"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",964,143,year,2021
Myocarditis,942,1740,all,NA
Myocarditis,942,33,sliding_3yr,2018
Myocarditis,942,870,sliding_3yr,2019
Myocarditis,942,870,sliding_3yr,2020
Myocarditis,942,837,sliding_3yr,2021
Myocarditis,942,33,year,2020
Myocarditis,942,837,year,2021
Nasopharynx cancer,447,29191,all,NA
Near vision loss,1000,0,all,NA
Neck pain,631,3466800,all,NA
Neck pain,631,997720,sliding_3yr,2018
Neck pain,631,1240816,sliding_3yr,2019
Neck pain,631,1240816,sliding_3yr,2020
Neck pain,631,316048,sliding_3yr,2021
Neck pain,631,72952,sliding_3yr,2022
Neck pain,631,997720,year,2020
Neck pain,631,243096,year,2021
